,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Year of Birth,personality score,aptitude score
639,f,82.0,cbse,73.0,cbse,2,B.Tech/B.E.,electrical engineering,63.0,0,Uttarakhand,2011,4.388489208633094,2.6666666666666665,5.576923076923077,0.0,6.690384811330368,7.1584877185678595,6.294768284387661,4.12025685931115,-0.4455,430000,1989,6.505845988743685,4.210692984074279
640,f,82.0,state board,83.0,state board,2,B.Tech/B.E.,electronics and communication engineering,76.3,1,Telangana,2013,1.3669064748201438,3.25,2.8205128205128207,6.147684166659931,8.292803043168155,9.097887177352208,7.500073936060094,4.017346343090651,0.2889,300000,1992,7.718354453372452,2.4791397651109883
641,m,88.66,state board,94.1,state board,2,B.Tech/B.E.,electronics and communication engineering,84.78,0,Andhra Pradesh,2014,5.251798561151079,7.166666666666667,8.076923076923077,0.0,8.048772203919437,7.798189009159034,5.454558897465471,0.4228171128346257,-1.4356,100000,1993,7.71967574942733,6.831796101580274
642,m,84.5,state board,74.0,state board,2,B.Tech/B.E.,electronics and communication engineering,79.8,1,West Bengal,2013,5.107913669064748,6.583333333333333,6.217948717948718,6.694231609799194,7.561050164725062,7.364956286427978,7.7273533847928295,5.920440330247685,-0.6692,300000,1991,6.683229876424546,5.969731906782267
643,m,82.0,cbse,76.0,cbse,2,B.Tech/B.E.,computer engineering,67.0,0,Haryana,2012,7.625899280575539,7.666666666666667,4.871794871794871,9.216031476346016,9.024386101959719,8.014805370524563,6.363676692396416,3.3830372779584685,0.4805,285000,1990,7.504957721730558,6.721453606345693
644,m,71.6,cbse,72.8,cbse,2,B.Tech/B.E.,computer engineering,65.1,0,Uttar Pradesh,2014,4.748201438848921,3.5833333333333335,1.6666666666666667,8.113578035841693,8.78052508236253,9.314503538717736,8.409191730991036,5.074639312817947,0.0973,90000,1991,7.857395259813338,3.3327338129496398
645,f,66.5,cbse,49.5,chse,2,MCA,computer application,89.7,0,Orissa,2011,4.676258992805756,5.166666666666667,4.67948717948718,9.584779164767466,4.853106001426485,7.564529558701082,3.504717120634076,6.080226836794261,0.3444,60000,1988,4.960531460991846,4.840804279653201
646,m,61.57,state board,54.33,state board,2,B.Tech/B.E.,information technology,79.6,0,Madhya Pradesh,2014,2.0863309352517985,4.583333333333333,4.423076923076923,6.189291455500042,6.829297286281967,7.798189009159034,7.500073936060094,4.440330247685765,1.247,200000,1992,6.921807495953832,3.697580397220685
647,m,86.0,cbse,85.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,72.14,1,Delhi,2013,4.100719424460432,4.25,6.794871794871795,5.29420115903512,6.58543626668478,8.44803809325562,7.954632833525567,4.017346343090651,-1.244,340000,1990,7.242690212593828,5.048530406444076
648,m,67.0,ssc regular,82.6,intermediate,2,B.Tech/B.E.,electronics and electrical engineering,67.96,1,Telangana,2012,3.093525179856115,4.0,3.6538461538461537,9.123740712088939,7.477668715823795,8.173397169025812,4.792535415372786,2.9442081561170874,0.3049,45000,1991,6.874848286026326,3.5824571112340897
649,m,90.0,"board of secondary education, andhra pradesh",96.3,"board of intermediate education, andhra pradesh",2,B.Tech/B.E.,computer engineering,72.0,1,Telangana,2011,7.985611510791367,8.333333333333334,6.858974358974359,9.323844735948793,6.952756172944333,7.564529558701082,5.007097861769141,1.9643065632557748,-1.2354,870000,1988,6.890019257539695,7.7259730676996865
650,m,85.4,cbse,80.2,cbse,1,B.Tech/B.E.,computer engineering,88.1,0,Jammu and Kashmir,2011,3.381294964028777,6.166666666666667,6.089743589743589,8.520833759269081,7.740209897089291,8.376353039134056,7.153313814213467,3.1401884746893503,0.0284,495000,1988,7.532422068936866,5.212568406813011
651,m,78.2,cbse,67.0,karnataka pre-university board,2,B.Tech/B.E.,information technology,64.27,1,Karnataka,2012,4.820143884892087,6.0,4.935897435897436,8.180260222936948,3.737560710525422,7.970441298917569,7.367876260609825,4.414193978817447,-0.9194,440000,1990,6.165421072808842,5.252013773596508
652,m,73.6,"state board (jac, ranchi)",72.0,"state board (jac, ranchi)",2,B.Tech/B.E.,computer science & engineering,85.8,0,Orissa,2014,4.60431654676259,6.166666666666667,4.551282051282051,8.113578035841693,6.58543626668478,8.881270815986678,9.318309525921983,3.594529230256026,0.4805,350000,1992,7.797621844584353,5.107421754903769
653,m,86.14,state board,76.0,state board,2,B.Tech/B.E.,electronics & telecommunications,62.9,0,Maharashtra,2014,8.273381294964029,6.916666666666667,6.794871794871795,8.916917127219632,3.6585945725639366,7.5815726477935055,5.681838346198208,6.977566508214494,0.4805,325000,1993,4.986109764585289,7.3283065855008305
654,m,86.4,icse,82.8,icse,2,B.Tech/B.E.,mechanical engineering,71.74,0,Uttar Pradesh,2013,6.115107913669065,6.5,8.076923076923077,8.27090787858933,7.80491118432225,8.014805370524563,7.272794487327359,2.9602201651238427,-1.6273,380000,1991,7.533072719262583,6.897343663530713
655,m,87.33,ssc,85.4,intermediate,2,B.Tech/B.E.,electronics and communication engineering,64.0,1,Telangana,2010,3.237410071942446,4.833333333333333,4.166666666666667,8.472776186482049,5.11547736304045,3.9110636969192343,8.440984236831987,4.12025685931115,-0.1295,130000,1988,5.836817109370131,4.0791366906474815
656,m,74.88,state board,82.55,state board,2,B.Tech/B.E.,computer science & engineering,80.0,0,Karnataka,2014,4.60431654676259,4.75,4.871794871794871,6.782986290653876,6.829297286281967,7.5815726477935055,8.636471179723774,6.131765490784755,0.6721,300000,1991,6.7288939057536235,4.742037139519154
657,m,89.33,icse,80.4,cbse,1,B.Tech/B.E.,electronics and communication engineering,66.49,1,Delhi,2010,6.546762589928058,8.166666666666666,7.884615384615385,8.247318021858106,9.024386101959719,9.097887177352208,9.318309525921983,1.480110082561921,0.2889,1200000,1987,8.990118180667997,7.532681547070037
658,f,88.3,state board,83.5,state board,2,B.Tech/B.E.,computer engineering,69.76,0,Maharashtra,2014,5.107913669064748,6.666666666666667,5.064102564102564,9.84162834558337,6.097544407838875,8.014805370524563,6.363676692396416,3.8058543907930944,0.4805,200000,1992,6.66754301999169,5.612894299944659
659,f,91.0,karnataka state board,88.0,karnataka state board,2,B.Tech/B.E.,electronics and communication engineering,84.4,0,Karnataka,2012,5.107913669064748,3.8333333333333335,6.089743589743589,6.147684166659931,7.477668715823795,8.173397169025812,7.367876260609825,2.5522475189725626,-0.5245,375000,1990,7.6166736566217175,5.010330197380557
660,f,81.0,cbse,70.0,cbse,2,B.Tech/B.E.,computer science & engineering,68.0,0,Uttar Pradesh,2014,4.9640287769784175,5.166666666666667,4.423076923076923,7.43406805651266,8.048772203919437,7.5815726477935055,7.7273533847928295,2.7487282128262858,1.0554,300000,1992,7.652242505919871,4.851257455574003
661,f,73.2,cbse,86.5,state board,2,B.Tech/B.E.,electronics and electrical engineering,83.7,0,Tamil Nadu,2014,3.237410071942446,5.833333333333333,5.064102564102564,7.223412164971343,5.609822368644499,6.931723563696919,4.545441102534528,2.5372362605287297,-0.6692,60000,1993,6.137437693586804,4.711615323126114
662,m,64.0,gyan bharati school,70.0,dav public school,2,B.Tech/B.E.,electrical engineering,66.7,0,West Bengal,2010,4.100719424460432,0.0,5.576923076923077,9.803455415588797,2.753286010257107,3.9110636969192343,4.363262650459882,5.1001584521724626,-2.3412,150000,1986,3.98186347636594,3.2258808337945033
663,f,74.5,0,79.5,0,2,B.Tech/B.E.,computer engineering,70.1,1,Tamil Nadu,2010,4.100719424460432,2.0,2.628205128205128,7.2547079018951734,6.952756172944333,4.5200614071607,7.367876260609825,3.336168793261612,-0.1295,150000,1989,6.3761312618633115,2.909641517555187
664,m,68.14,icse,65.8,state board,2,B.Tech/B.E.,electronics and communication engineering,75.6,0,Madhya Pradesh,2014,5.467625899280575,4.416666666666667,3.6538461538461537,9.408521814143187,6.097544407838875,7.364956286427978,8.181912282258303,3.594529230256026,-1.244,325000,1991,7.012470936567282,4.512712906597798
665,m,81.0,cbse,71.0,cbse,2,B.Tech/B.E.,computer engineering,68.0,0,Rajasthan,2011,5.683453237410072,5.816666666666666,5.17948717948718,9.323844735948793,6.690384811330368,7.970441298917569,5.2216603081654975,4.12025685931115,0.0284,350000,1988,6.440557389775572,5.559869027854639
666,m,67.72,matriculation,67.25,state board,2,B.Tech/B.E.,computer engineering,80.06,0,Tamil Nadu,2012,2.7338129496402876,3.6666666666666665,0.7692307692307693,7.442073260113761,6.097544407838875,8.44803809325562,7.272794487327359,6.554749395379869,1.0554,185000,1991,6.315906898260496,2.389903461845908
667,m,85.33,state board,89.0,state board,2,B.Tech/B.E.,electronics and communication engineering,77.07,1,Telangana,2013,5.467625899280575,5.416666666666667,5.32051282051282,8.247318021858106,7.073158305879155,8.881270815986678,7.500073936060094,4.86314736052039,1.0554,315000,1993,7.147838924351384,5.4016017954866875
668,m,87.58,0,82.71,0,2,MCA,computer application,77.36,1,Tamil Nadu,2010,4.244604316546763,6.333333333333333,5.32051282051282,7.629954711451254,5.640389905919912,7.36157368859284,6.724041049300564,4.5122174964556745,-0.6035,185000,1984,6.303446786839411,5.299483490130972
669,m,88.6,cbse,82.6,cbse,1,B.Tech/B.E.,electronics & instrumentation eng,84.9,0,Orissa,2010,4.388489208633094,6.5,5.705128205128205,8.472776186482049,8.527663621234248,7.970441298917569,7.153313814213467,4.12025685931115,1.2923,650000,1988,7.382790468763535,5.531205804587099
670,f,89.0,state,97.6,state,2,B.Tech/B.E.,computer engineering,80.0,0,Andhra Pradesh,2012,4.676258992805756,5.0,5.1923076923076925,8.679367345939628,6.887205787453723,8.579308909242298,7.153313814213467,4.267200400300225,-0.7615,375000,1991,7.088157027652315,4.956188895037816
671,m,87.4,0,76.0,0,2,B.Tech/B.E.,electronics and communication engineering,79.0,0,Tamil Nadu,2012,4.676258992805756,3.5,3.91025641025641,6.147684166659931,4.065652277281527,6.194447335553705,7.206991393842604,1.572179134350763,-1.8673,400000,1990,6.473727968081769,4.028838467687389
672,m,68.0,0,62.8,0,2,B.Tech/B.E.,computer engineering,70.1,0,Uttar Pradesh,2010,3.6690647482014387,3.8333333333333335,4.794871794871795,6.888065652788982,9.052576164113711,6.7525759783513735,8.440984236831987,4.316237177883412,0.8183,180000,1986,7.4824748003534145,4.099089958802189
673,m,56.0,state board,75.0,state board,2,MCA,computer application,71.0,0,Tamil Nadu,2014,2.0863309352517985,3.1666666666666665,2.1153846153846154,7.43406805651266,7.317189145127873,8.014805370524563,7.954632833525567,2.1144191476941034,1.247,60000,1991,7.793052050370975,2.4561274057676936
674,m,88.2,state board,83.58,state board,2,B.Tech/B.E.,mechanical engineering,74.48,0,Tamil Nadu,2014,3.093525179856115,3.3333333333333335,2.6923076923076925,7.2954060050074006,7.561050164725062,4.982176311407161,6.590956141129151,5.708948377950128,-1.244,100000,1992,5.856308559827811,3.039722068499047
675,m,88.5,anglo indian,88.16,state board,2,B.Tech/B.E.,information technology,80.0,1,Tamil Nadu,2010,4.532374100719425,4.5,2.8846153846153846,7.816689276412827,6.952756172944333,9.39113238967527,7.797149025522727,3.7281294304061374,-0.6035,460000,1989,7.603227039434048,3.9723298284449364
676,m,87.52,state board,74.5,state board,2,B.Tech/B.E.,computer science & engineering,72.78,1,Karnataka,2014,5.755395683453237,4.666666666666667,1.9230769230769231,8.724182578482786,9.024386101959719,8.23142173189009,7.7273533847928295,0.8456342256692514,0.4805,310000,1992,8.534381748243346,4.115046424398943
677,m,63.5,up board,66.0,uo board,2,B.Tech/B.E.,mechanical engineering,63.0,0,Uttar Pradesh,2013,3.9568345323741005,4.666666666666667,3.269230769230769,6.367786901382035,7.477668715823795,8.173397169025812,8.011711471919083,6.472187473938788,0.1864,144000,1992,6.797647470707476,3.9642439894238457
678,m,62.5,cbse,63.83,cbse,2,B.Tech/B.E.,computer engineering,62.58,0,Uttar Pradesh,2012,4.676258992805756,5.166666666666667,3.6538461538461537,6.380521961861803,7.280847739700437,6.7525759783513735,5.650933073078401,3.679142690351096,-2.0253,230000,1990,6.501303525194779,4.498923937772859
679,m,84.0,ssc,90.3,0,2,B.Tech/B.E.,mechanical engineering,81.0,1,Telangana,2012,3.237410071942446,4.5,5.705128205128205,7.453518667822244,8.265122439968753,7.1077487510408,5.436370626682045,5.88412976398966,-0.6035,500000,1991,6.231278013425485,4.480846092356884
680,f,82.2,cbse,76.0,cbse,2,B.Tech/B.E.,computer science & engineering,76.62,0,Punjab,2014,3.884892086330935,4.25,3.141025641025641,6.782986290653876,9.756138980402811,9.314503538717736,6.818235589861887,2.7487282128262858,1.0554,180000,1992,8.285037474039036,3.758639242452192
681,f,76.0,cbse,77.0,cbse,2,B.Tech/B.E.,information technology,76.13,0,Madhya Pradesh,2013,4.60431654676259,5.833333333333333,6.217948717948718,9.421034584665255,6.829297286281967,8.014805370524563,6.363676692396416,4.228838295388207,-1.0524,300000,1991,6.744735263453684,5.551866199348214
682,f,81.03,state board,70.0,cbse,2,B.Tech/B.E.,information technology,72.0,0,Haryana,2012,4.748201438848921,5.666666666666667,6.410256410256411,8.113578035841693,5.3659613490473115,8.23142173189009,7.272794487327359,1.6914352430989907,0.0973,90000,1991,7.294685581291443,5.608374838590666
683,m,88.4,icse,74.6,cbse,2,B.Tech/B.E.,computer science & engineering,78.52,0,Uttar Pradesh,2014,6.474820143884892,6.416666666666667,5.32051282051282,7.43406805651266,6.097544407838875,5.415409034138218,3.6363233076035844,3.594529230256026,-0.4776,325000,1990,5.388686879831163,6.070666543688127
684,m,88.76,cbse,85.2,cbse,1,B.Tech/B.E.,computer engineering,78.16,0,Chhattisgarh,2013,6.258992805755396,6.0,8.26923076923077,9.65228541877762,6.829297286281967,7.148339925062449,7.500073936060094,2.1144191476941034,-0.6692,510000,1992,7.340822999927601,6.842741191662054
685,f,87.5,state board,93.6,state board,2,B.Tech/B.E.,information technology,70.22,1,Telangana,2014,2.8776978417266186,4.416666666666667,5.576923076923077,7.43406805651266,7.317189145127873,8.23142173189009,8.181912282258303,2.9602201651238427,-0.0943,300000,1992,7.692575748538106,4.290429195105454
686,m,70.0,icse,75.0,isc,2,B.Tech/B.E.,computer science & engineering,68.0,1,Karnataka,2014,3.741007194244604,6.5,5.641025641025641,9.557404523493036,7.073158305879155,8.014805370524563,8.409191730991036,2.1144191476941034,0.4805,325000,1991,7.845684064925163,5.294010945090082
687,m,69.4,cbse,61.2,cbse,2,B.Tech/B.E.,computer engineering,78.8,0,Uttarakhand,2012,3.093525179856115,6.166666666666667,6.858974358974359,9.421034584665255,4.328023638895493,6.549620108243131,5.436370626682045,5.100208489700608,-0.8799,700000,1991,5.303451471030015,5.373055401832381
688,m,77.0,state board,67.0,state board,2,B.Tech/B.E.,information technology,68.3,0,Tamil Nadu,2011,2.2302158273381294,4.5,2.371794871794872,7.069507965678831,7.740209897089291,9.188176519567026,9.728654659450505,8.824118088566426,1.2923,100000,1989,6.958230746885099,3.034003566377667
689,m,54.4,cbse,59.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,56.0,1,Rajasthan,2010,4.388489208633094,3.3333333333333335,4.551282051282051,7.692279048332249,6.690384811330368,8.376353039134056,7.153313814213467,4.316237177883412,0.5024,170000,1988,6.975953621698619,4.09103486441616
690,m,63.33,state board,72.15,state board,2,B.Tech/B.E.,computer science & engineering,66.0,1,Rajasthan,2013,3.741007194244604,5.166666666666667,4.102564102564102,8.113578035841693,5.853683388241687,8.23142173189009,5.681838346198208,4.86314736052039,-0.4776,100000,1990,6.225949026452399,4.336745987825124
691,m,70.33,upboard,72.0,upboard,2,B.Tech/B.E.,electronics and electrical engineering,67.46,0,Uttar Pradesh,2011,1.7985611510791366,3.3333333333333335,3.641025641025641,5.29420115903512,8.002751078354787,6.143708368026646,7.367876260609825,6.66816779251105,1.4502,130000,1990,6.211541978620052,2.9243067084793704
692,m,92.8,state board,91.83,state board,2,B.Tech/B.E.,information technology,70.9,0,Tamil Nadu,2014,5.971223021582734,4.75,6.730769230769231,9.711017769752015,6.097544407838875,8.44803809325562,6.818235589861887,3.8058543907930944,0.0973,220000,1993,6.889490925040822,5.817330750783988
693,m,76.0,icse,86.0,icse,2,B.Tech/B.E.,electronics and communication engineering,65.78,0,Uttar Pradesh,2013,3.381294964028777,2.4166666666666665,4.871794871794871,9.123740712088939,7.80491118432225,8.23142173189009,8.181912282258303,4.440330247685765,-1.244,120000,1991,7.444478737696219,3.556585500830105
694,f,78.0,cbse,70.1,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.2,0,Haryana,2011,3.381294964028777,6.666666666666667,4.8076923076923075,8.472776186482049,8.002751078354787,7.412312656119901,5.919173099103895,3.336168793261612,-0.6035,240000,1989,6.999517010079242,4.95188464612925
695,m,62.0,state board,60.2,state board,2,B.Tech/B.E.,information technology,68.3,0,Maharashtra,2013,4.60431654676259,6.416666666666667,3.3333333333333335,7.43406805651266,7.80491118432225,7.148339925062449,8.409191730991036,2.1144191476941034,0.2889,240000,1991,7.812005923170408,4.784772182254197
696,m,85.0,cbse,81.1,karnataka board,2,B.Tech/B.E.,computer engineering,70.1,1,Karnataka,2012,6.690647482014389,5.983333333333333,6.858974358974359,9.097490181170157,5.902931087185409,9.188176519567026,6.509478602904208,7.501125844383288,0.6603,410000,1991,6.024865091318338,6.51098505810736
697,m,77.8,board of secondary education,74.2,board of intermediate education,2,M.Tech./M.E.,computer engineering,72.7,1,Tamil Nadu,2012,3.237410071942446,5.25,5.448717948717949,9.323844735948793,6.58543626668478,8.664654454621148,8.636471179723774,6.977566508214494,1.6302,140000,1988,6.727248848203802,4.645376006886798
